User ID,Anonymized User ID,Course Specific Anonymized User ID
11259625,679969174c645e7024f20f49145fb0d6,46ed53975d99646be0346de031177b52
11267399,92ba79e3a0157e2fba86b4a2a9be9530,67633125f434b36f75552cc84799f057
11290209,ae9a3c29e37edcbe3e464c5c4fe3d495,6be29adc86d6b10d0e957381acef73e6
11317720,7f8524fa6629ef75f8d7461c20a506e0,0faf34bf76ae4e932840eda45102813a
11481072,feb60c78c84cee576be3fd15d492619d,8e2374568720588ba1d07e7e72ced8f7
11579444,216485cfb70ca49fd45d775f37209c1c,73a56ca605e710e693009b9b06a35450
11592822,62f13b0f6d856b64b5e6d086335d7c5f,b593fc118fca6f6883cb51d3adb705b7
11609552,3bdba24e33447f3078a85b2d67c700c2,9860cef58786e190fa61969857a4d7be
11633945,25c870dadd96b66fbf07a90e176d0c28,8b4a5f22218db45552b653ef410f47b4
11676255,3292ba162c07c2d92aa89603867e18ee,9200f29fa13c318d7f7a0da4cb7343ee
11736767,88c6446f3ca5fdee85c919107fc90889,48f9c0b694febc9b49c7e89227695b5a
11744143,d867fad44ed841b4d1f12211049e4aed,01a95d515033e653f09dbff7433a789a
11761651,01106a3b0a3a0713b7c326b036c9e8ab,6435f8b018793d5c79cc1ed39a25a965
11770338,a6d56785836836060f2acba63fbf2060,e6982ab2daf6e91154b3d1fcc6dfb829
11992703,fec68fbbbe2a823c0c45960d5eee6975,9a680bbbcf80ddf74bf733af11ed3d1a
12028387,d478f0d6fa7e9e3586648fd68612613f,91ab70c562d141b4167f5700d3f67878
12042260,98514dbb52438a08b24553a9fb6a5b1d,56c0ae9e72ff1512f711b3d535ef0789
12237614,eb0b214e3acaa1099cbdb7d9e2167f68,3ce3ce2cdb8ffde10e44f88b900f320a
12432369,21abfb16046a1985a1c7f86a1b8eb7d3,8ad7302ee5a165f015957d6872bc42b9
12438180,3b52f191b1e6b5087bb2ec2e5c69cb1f,d6a07b46a826837344eb320dcd898014
12541916,0705a431fcdef19143c61c778c545d35,bfc15f303fd25ee5193f1bb84e2283b4
12770329,e7f28a951b273df7df72a0d440184c74,e6aa40b7584330892b0bfc68b408c457
12805130,a98ac71b6d7aab3e4b59803012ff65ef,4a9b361e7c6cbbbdcabcb05db89e1c0b
12823057,cbee7183dde76dc1c0308c3d83935e41,a2a18d05fb4826dbc052eefc339ea10b
12881118,bf87c77f8f13f3b14d8bdfdb82af65f9,fc211c9aac2a5da6f6272b472ed1b786
12964895,c35921941895122356bd1c07b06f9769,0cd64cac1d928e755edd6826d8284c66
13007072,a5dcd7e61df35ec9287276ff7e73d3db,3250332b5617da339aaf520836ac2aa1
13143159,f47137b92f345d3b700f1dfd45b150ad,f74f5edf639c5a7f8418433bb48c1eb5
13215419,f59b873237aef94401f6a3f2b0e27d81,7d33762032a4b05cd1eccbefbc6d832e
13295462,b64c1df48061cee50a606599bb235029,9dede28bf1bd0217605210444d816c7b
13484474,ac5590f89769616936d3c269fd171019,0c04768a651bb0d42c58c44b6cc1c6bf
13536215,e03f52d2cb625380c4da263a8f87e913,6a90a425b890824bd9eee045498041f9
13560842,95873716addca0d9564ab47faa5b54fb,8599c0b554aaed7c90c80b64984117df
13655580,7c1399cd94919c503b876e9b34da1970,0ec636b3e9c262450dc9b1786b9f197b
13668579,05e212e9e03a868cfe3be85069c47cd8,00ac20d15ce40e09e2d6012433ff2318
13918953,e3114d037f0bf26ed563f1c183b22554,4e35ebb9df3635f7606004a73f0c0e18
13944093,de706da7de7a6a4f766264980809277b,db96bf2c85c78c7e9155069ab36599a0
14018495,1a24950f0f74e216e342dbe107795554,b9e358251829aa700f220d90f0bd2aca
14124354,2475ec77291d6115a12aa20fcd7292e5,079eaa48570404536577e9b1b7e405aa
14371216,a38638ae01f1fba619fbcaa906fec7b5,ebf7e2283644da2258da2a6578ac26be
14499011,60dfcbf782db870f4e2c2dc6cc277682,59ac8805d1cba8067776538159c3361a
14641778,0ad17ade2811bc7384bbe3e43b870670,7e953b402d7855176fbee0b0ef09917c
14701392,848a95dfbcfa5ea2b1723e4b6a225b00,f3a90a3d3f3a7ca51ab085bf4f664002
14725750,0e2fb2651cebd7ee22c2b9571a0814d4,04e12b40c5a27dfe66f13af0184da9c2
14817170,77fb42cbc6cb5ae0d931b9a88568a4ae,5b7a1da838dbf360f798f93c5aafb430
14900132,ad225dd17c5ad73f2289afcb26ebf14d,6230c54dcbe82308acdcca4934f7d4c5
14921681,98176c8d2f2d47310c534058dff633cc,3a85eeea2ee3be7ca029d3757b92f985
14983125,08bb28cc6e599d183a97820cb5db75ab,638b8be329379701e388483674b3824a
15002996,4d8c634cbad6765bb2227c41b0efba88,838802314b192af0c5ec9f91034aca39
15013960,8a8869b603c8ee56676ade0abdc48a3d,ad49f8ef20d7a1624ea706052559373f
15213233,85fad66f22eb21714fdc6092ae82eafc,fcd8668ff0ac9efa02d45a7740b86e32
15342896,3da6e7ce4d98bdc7d214e8b92d83c04b,86c26f2f0ec471a56542112a686332fd
15420685,c66d72b8376d9996b9be0851d8c1a66b,fbda49346c7244f890442c4f21926eec
15520644,e55a5b65e9b5d98fdb9a52eb4f661cb0,983952000c4e1b2fc9b4a93e2209dd9d
15578793,5f26b48170c75143c34b5efdeebdc05a,8bc2dd46d5010980c8876b47e991d62c
15742839,c01bf28953f6bec982d1705498da1ec7,3875eb44c6a0e3e51107cf460207b01e
15859832,469e161b7e2ef5e6d407bf138b7767ee,ed11624aea51deee846f40219139367d
15940437,848c2d86149c0c1690d49a391a050683,ab7f0f696ead40567222e506b6d33856
15952181,9abaaa051e70bcf1ad1bfc06da5ef4a0,089283e15886b20ef2ddab9c465046e8
16011802,69784ea76572cecc0f6a301aad81ee67,25cdd8a953e88a302a719c521c1dc471
16174337,b46c5ddb3ccdd6073c157f5b8e444aec,b2a334fa55baaf1057c352e5a0105f69
16230981,1949ed5500ebd6fb68a8255784321303,096edba9085e25b74134aa0ffe0466a7
16232692,bbd36303074f90b6b4bf36d1bd135adc,7a7a98964fffd3667660167ec9cd8795
16265836,8f0b1774f3433055c1ceb135485b2183,d1f44ce65a4e1ae76c1c83119f5ed3ae
16289775,f0a29bdf9b7aee6a91167149bc0cdca0,9fe3b2db8e554d77466c1fe0afe74379
16376189,cf83407aa63dbe17456d5d95643c0523,606419f19b0e496715f185cb9cdb4377
16390544,315874203293767ff06e2976e8826753,213c9f38cbdca2471aea5ce71bf41f2d
16391941,feacf3a1d6cd6f1dcddaa92ac3961d46,1f69033f302027b5f86eccf1a55e2076
16462317,ba7364a201a7b2a8b0e9ebcad70d759d,359734220f0e61ebbf67ce68ec86542f
16649725,ed0ac44566ed5e1081041dcee3848a10,9aa10f8ec154db3eb43cac3072bca4ee
16679210,dfbf3167e82fc8c4e37d306fef1de78a,b50b6f9418527274c215e41ab3493cf9
16854884,e448a42cc413f5f919bfa3131bd271d4,fc7a3770fe2b32727eee057de1029083
16933335,70fbf6b012e661398629f221f80078fd,081bcb369c1ca52d3502b8c6ed02d7fe
17055834,9b073d40932e73b2a2c730109d78233f,24419de88bcd75fde4fbd4da998547a6
17083371,43b5e26c698ec194d173e6c3a92c9fca,c3bfabdd2d81aba2edf5d1698b2ba2c5
17197610,b64f38a47ea3323551b5cbdf33288167,04eab37a8e4ae058cf20f375e7f0f445
17269413,fbf5be16fe4873c1adb330b6d7eeb159,fb81e32f0a2fe1f428295f2bac543aa8
17280698,2f06ef908d75d47641a241852691fa6d,cdc094be7079a65cbc2bba9bc30c4ebf
17362275,a6a81f29fd28a99a3780070d9b47554a,adce6f8cdf9a3a82468ba72497483160
17611434,689b9032eb4c1aff5ac0ac8ae43c395f,d9e170cce2f0185563a3ad605966063b
17673617,3ea080125d01b84ccdf32b210144d1e7,d57e7506a059dc606346266efec142c1
17869573,778ed098f828544544d0ea43701a1dfc,3257356234c531150a170b25492838cb
17876560,549c0698fa614be65e19e0c47125204c,f47c3c1096c482f3f810aaf6f51d4264
18083269,4ea9e7c6d1b5cfad761935524728a7c9,f77b34d6c2918dd5c7073171f1439a8c
18095624,8a87afab8ed41a1e1a707234d0132055,7045ae76faa47102522d811bf14829a2
18173913,776606805f5dd0e654d4c2f3c230ec33,e2bb8aad4690d51b35471d6418b296cc
18267805,a7b710ed913ef5c3e0fdbdee70dd0446,6054ff5e4d33124af49cd520ec8981ed
18485509,3b4a7c7240534c8d6db1e67e62a83aa5,70922db234818f045c51ce660e51f489
18513523,657c6485fcaca41d6650e21b99d50f74,aab495e88d3c2e3c4e30a1cfb665d390
18580019,8ce15dbf6e8fb2f0393d5e018c3439aa,af55fa6bb1cf7b391421831b112a7c6f
18680335,980667a428c80881b68eab3d3ca03bd2,ce81fb9fe278923754f11c5a38d11254
18793781,36a752d014d483fc29fcbb8abae6cca9,f73f1c5f1900f0be1d96410544b36144
18827556,07db36bccdc8e942fc550305aaf23fda,8a1f49c1d96973500b0cce35c1900d18
18879850,fc8fbebd87513ea242713812dd3cf74b,e3c8d236885b7ff9e487288b66676840
18884477,07bed81af13db8f023c189e4b2754a1b,99897d2b7d4fcc7dce8d61fcd3386eb1
19149357,8a706959e19536a9da42658df42e5bce,78763fa3cde4b747a77de4e44d8cebcd
19406409,25ece652503311d4dcaac6d839aab3fd,89a282be48e4dad89027ea6849a5f30a
19418429,afc19446add3c4c09dc17964d2758214,6ae10e2ada602837e83aa64d77368af6
19631563,139da05900707ae5b9d2f0638f085d21,24749df2428e56b2824e2233c8382831
19677991,feb7cbabc3dd8ff542aafdee5ccf7dc5,b18ff9411326da27dc153dab9bf42a94
19688827,a6385ef9e1d1270e8898632e05ac3704,8d2ccc642dd4804fbecf2acfb791737e
19809652,4cc1943272b48c0d2bbcd2cdc4ed3d14,5f43a7740eadb8ad11137f4164b03165
19990676,263217519244aa660013cd5b2dbc06b8,325659269037c031110f6f1e31436867
19996066,9cbb6e991c2d8b6b6ce59d01d3e44735,38192079e3024af525e52354400e3c56
20117430,90388ee04f8ef60e167afdf2f9d57cff,219df41d910b612ae965018c597072d4
20303017,fd9d1bcd38bdb001fbc2e0f4a1326c62,2dc6f5a43a214d632b2b613a60b0d98a
20348693,c8dccc53404c6ea5c3033cc83626897f,42f4fdf14a29a432ce8fb5f8a48c7367
20389809,0ff5d7cd390d9dd5bc8171558e38edf0,bb064440d52e0fc9c671f759b8236ef1
20400833,0b3e72a81e9faad7cc732eb17f77aafc,b50d6b830b6330cb04ffc2eb5eada677
20577515,788e36f2f793928711427498cf0000ef,74616a526c53ca15b5531f18417d6940
20585250,0c64a0efe0ffb0429f02022aa346c3ac,b786bc7d1e2ff26159eefd78558a2ff4
20660230,1b69432a124e763dacf8cbc7fd57c323,9f024e157325cd3794d8373c8dfbee03
20660846,be705baace29cf33dd822712ea8b3051,6886e5a80dc8213f8d01d289e329901f
20916919,702197fdfdf9eb2e60e60623c16f7191,ef30c42e81b7c9a35cc6d4c1790f4975
20937299,7fdb7bb80760efec467037d20b100c27,f772a1316bcd18097e4ad3d638e75dcb
21134611,42ec1b93fb50f9eeba1e927ab8b74703,fbc248752ba23da198682eb98a4f1685
21148828,470d8def1787cb003dad4c972ca9960e,08989af86386d88c9ab1e8cb536b893d
21181889,c7cf81715771f39679aa15514b765678,f5c5b65f8d74b6dd5182b6bba37d1167
21247062,348299091d3015bd51cadb5773fc5a94,3992ec0a1eca623ce900230f97d47991
21510959,1137436e5649b5e4dd385805f90eb514,1e2efe53751d811a43a666374b0cbe62
21759376,f0b4b4066b4f26606c83a058e1938efd,9c0b812bf882b66b197c08d1a8d373ee
21824981,3cbe18bdf0c002a3c7311fa661729308,822b20ada4c86f65b20c3f113b19f347
21913191,d24b26fcc14519b7b7854a6a45e895ac,252918e8261f3a616b74c92ec2f0e59f
21918888,0a67c4909f6c9046a25c7ae4d3192177,1d2f205ac431efe1ecb78e7221629ff2
21964912,ba5d9a6c0ed6baa58da8de2391fed3e6,85ba2c631ecb6aebc9ad4d5791fca535
21975229,026ed8c96095972c9f3192d38104e364,a6e875bdd3329719ba6c8f8d604b2faf
22007662,3c528360df3e6ff3da1f93a3c8920fd3,5848210187254e9d801e5d562e23d67b
